--- DETAILED CP DISTRIBUTIONS (CAPTURED ANGLES) ---
Case_Name,Alpha_deg,Panel_XC,Cp_Solid,Cp_Porous,Leakage_Velocity
Radius 2.0mm,5.0,0.740004,-0.122274,-0.132635,0.000000
Radius 2.0mm,5.0,0.731347,-0.129551,-0.129280,0.086946
Radius 2.0mm,5.0,0.722600,-0.136837,-0.126040,0.000000
Radius 2.0mm,5.0,0.713767,-0.144136,-0.139866,0.000000
Radius 2.0mm,5.0,0.704852,-0.151452,-0.149593,0.000000
Radius 2.0mm,5.0,0.695858,-0.158789,-0.158539,0.000000
Radius 2.0mm,5.0,0.686788,-0.166152,-0.167349,0.000000
Radius 2.0mm,5.0,0.677647,-0.173545,-0.176400,0.000000
Radius 2.0mm,5.0,0.668437,-0.180971,-0.186365,0.000000
Radius 2.0mm,5.0,0.659162,-0.188435,-0.200786,0.000000
Radius 2.0mm,5.0,0.649825,-0.195939,-0.197154,0.089008
Radius 2.0mm,5.0,0.640431,-0.203487,-0.193667,0.000000
Radius 2.0mm,5.0,0.630983,-0.211083,-0.208286,0.000000
Radius 2.0mm,5.0,0.621484,-0.218730,-0.218689,0.000000
Radius 2.0mm,5.0,0.611939,-0.226430,-0.228417,0.000000
Radius 2.0mm,5.0,0.602350,-0.234186,-0.238236,0.000000
Radius 2.0mm,5.0,0.592722,-0.242001,-0.248751,0.000000
Radius 2.0mm,5.0,0.583058,-0.249877,-0.261339,0.000000
Radius 2.0mm,5.0,0.573362,-0.257816,-0.283718,0.000000
Radius 2.0mm,5.0,0.563637,-0.265819,-0.266466,0.189442
Radius 2.0mm,5.0,0.553889,-0.273889,-0.249448,0.000000
Radius 2.0mm,5.0,0.544119,-0.282027,-0.271856,0.000000
Radius 2.0mm,5.0,0.534332,-0.290234,-0.284804,0.000000
Radius 2.0mm,5.0,0.524533,-0.298510,-0.295856,0.000000
Radius 2.0mm,5.0,0.514723,-0.306856,-0.306370,0.000000
Radius 2.0mm,5.0,0.504908,-0.315271,-0.316944,0.000000
Radius 2.0mm,5.0,0.495092,-0.323757,-0.328323,0.000000
Radius 2.0mm,5.0,0.485277,-0.332311,-0.343946,0.000000
Radius 2.0mm,5.0,0.475467,-0.340934,-0.342314,0.080682
Radius 2.0mm,5.0,0.465668,-0.349624,-0.340739,0.000000
Radius 2.0mm,5.0,0.455881,-0.358379,-0.356665,0.000000
Radius 2.0mm,5.0,0.446111,-0.367197,-0.368607,0.000000
Radius 2.0mm,5.0,0.436363,-0.376076,-0.380019,0.000000
Radius 2.0mm,5.0,0.426638,-0.385013,-0.391720,0.000000
Radius 2.0mm,5.0,0.416942,-0.394006,-0.404493,0.000000
Radius 2.0mm,5.0,0.407278,-0.403049,-0.420290,0.000000
Radius 2.0mm,5.0,0.397650,-0.412140,-0.450285,0.000000
Radius 2.0mm,5.0,0.388061,-0.421274,-0.422892,0.259107
Radius 2.0mm,5.0,0.378516,-0.430445,-0.395592,0.000000
Radius 2.0mm,5.0,0.369017,-0.439649,-0.425509,0.000000
Radius 2.0mm,5.0,0.359569,-0.448880,-0.441675,0.000000
Radius 2.0mm,5.0,0.350175,-0.458132,-0.455047,0.000000
Radius 2.0mm,5.0,0.340838,-0.467397,-0.467604,0.000000
Radius 2.0mm,5.0,0.331563,-0.476669,-0.480240,0.000000
Radius 2.0mm,5.0,0.322353,-0.485940,-0.494140,0.000000
Radius 2.0mm,5.0,0.313212,-0.495202,-0.514911,0.000000
Radius 2.0mm,5.0,0.304142,-0.504446,-0.507405,0.124655
Radius 2.0mm,5.0,0.295148,-0.513663,-0.499779,0.000000
Radius 2.0mm,5.0,0.286233,-0.522843,-0.520790,0.000000
Radius 2.0mm,5.0,0.277400,-0.531976,-0.535206,0.000000
Radius 2.0mm,5.0,0.268653,-0.541052,-0.548716,0.000000
Radius 2.0mm,5.0,0.259996,-0.550058,-0.562739,0.000000
Radius 2.0mm,5.0,0.251430,-0.558983,-0.578751,0.000000
Radius 2.0mm,5.0,0.242961,-0.567814,-0.600574,0.000000
Radius 2.0mm,5.0,0.234591,-0.576537,-0.650306,0.000000
Radius 2.0mm,5.0,0.226323,-0.585139,-0.586768,0.482179
Radius 2.0mm,5.0,0.218160,-0.593604,-0.523326,0.000000
Radius 2.0mm,5.0,0.210107,-0.601917,-0.571860,0.000000
Radius 2.0mm,5.0,0.202165,-0.610060,-0.593342,0.000000
Radius 2.0mm,5.0,0.194338,-0.618016,-0.609139,0.000000
Radius 2.0mm,5.0,0.186628,-0.625765,-0.623127,0.000000
Radius 2.0mm,5.0,0.179040,-0.633286,-0.637084,0.000000
Radius 2.0mm,5.0,0.171575,-0.640557,-0.653432,0.000000
Radius 2.0mm,5.0,0.164237,-0.647555,-0.683835,0.000000
Radius 2.0mm,5.0,0.157028,-0.654251,-0.655142,0.247297
Radius 2.0mm,5.0,0.149951,-0.660618,-0.625727,0.000000
Radius 2.0mm,5.0,0.143010,-0.666625,-0.655498,0.000000
Radius 2.0mm,5.0,0.136206,-0.672235,-0.671123,0.000000
Radius 2.0mm,5.0,0.129542,-0.677410,-0.684263,0.000000
Radius 2.0mm,5.0,0.123021,-0.682107,-0.697604,0.000000
Radius 2.0mm,5.0,0.116646,-0.686277,-0.713609,0.000000
Radius 2.0mm,5.0,0.110418,-0.689866,-0.738342,0.000000
Radius 2.0mm,5.0,0.104341,-0.692811,-0.806621,0.000000
Radius 2.0mm,5.0,0.098416,-0.695042,-0.697118,0.728507
Radius 2.0mm,5.0,0.092645,-0.696479,-0.587655,0.000000
Radius 2.0mm,5.0,0.087032,-0.697030,-0.652635,0.000000
Radius 2.0mm,5.0,0.081578,-0.696591,-0.675695,0.000000
Radius 2.0mm,5.0,0.076286,-0.695039,-0.690380,0.000000
Radius 2.0mm,5.0,0.071156,-0.692237,-0.703649,0.000000
Radius 2.0mm,5.0,0.066192,-0.688023,-0.720636,0.000000
Radius 2.0mm,5.0,0.061396,-0.682212,-0.752838,0.000000
Radius 2.0mm,5.0,0.056768,-0.674589,-0.866094,0.000000
Radius 2.0mm,5.0,0.052311,-0.664907,-0.644960,1.362636
Radius 2.0mm,5.0,0.048027,-0.652882,-0.428645,0.000000
Radius 2.0mm,5.0,0.043917,-0.638185,-0.526230,0.000000
Radius 2.0mm,5.0,0.039983,-0.620442,-0.546198,0.000000
Radius 2.0mm,5.0,0.036226,-0.599222,-0.547646,0.000000
Radius 2.0mm,5.0,0.032648,-0.574044,-0.541649,0.000000
Radius 2.0mm,5.0,0.029251,-0.544365,-0.534200,0.000000
Radius 2.0mm,5.0,0.026034,-0.509587,-0.536282,0.000000
Radius 2.0mm,5.0,0.023001,-0.469062,-0.609383,0.000000
Radius 2.0mm,5.0,0.020151,-0.422112,-0.362656,1.388153
Radius 2.0mm,5.0,0.017486,-0.368045,-0.121208,0.000000
Radius 2.0mm,5.0,0.015008,-0.306211,-0.161602,0.000000
Radius 2.0mm,5.0,0.012716,-0.236049,-0.124041,0.000000
Radius 2.0mm,5.0,0.010612,-0.157186,-0.062338,0.000000
Radius 2.0mm,5.0,0.008697,-0.069534,0.014080,0.000000
Radius 2.0mm,5.0,0.006971,0.026576,0.101747,0.000000
Radius 2.0mm,5.0,0.005436,0.130258,0.198404,0.000000
Radius 2.0mm,5.0,0.004091,0.239955,0.301785,0.000000
Radius 2.0mm,5.0,0.002937,0.353369,0.409183,0.000000
Radius 2.0mm,5.0,0.001974,0.467479,0.517336,0.000000
Radius 2.0mm,5.0,0.001204,0.578679,0.622502,0.000000
Radius 2.0mm,5.0,0.000626,0.683053,0.720705,0.000000
Radius 2.0mm,5.0,0.000241,0.776745,0.808085,0.000000
Radius 2.0mm,5.0,0.000048,0.856355,0.881278,0.000000
Radius 2.0mm,5.0,0.000048,0.919308,0.937766,0.000000
Radius 2.0mm,5.0,0.000241,0.964635,0.976537,0.000000
Radius 2.0mm,5.0,0.000626,0.991504,0.996764,0.000000
Radius 2.0mm,5.0,0.001204,0.999995,0.998549,0.000000
Radius 2.0mm,5.0,0.001974,0.991173,0.982965,0.000000
Radius 2.0mm,5.0,0.002937,0.966955,0.951895,0.000000
Radius 2.0mm,5.0,0.004091,0.929849,0.907741,0.000000
Radius 2.0mm,5.0,0.005436,0.882644,0.853078,0.000000
Radius 2.0mm,5.0,0.006971,0.828128,0.790290,0.000000
Radius 2.0mm,5.0,0.008697,0.768867,0.721193,0.000000
Radius 2.0mm,5.0,0.010612,0.707076,0.646477,0.000000
Radius 2.0mm,5.0,0.012716,0.644557,0.564315,0.000000
Radius 2.0mm,5.0,0.015008,0.582705,0.464552,0.000000
Radius 2.0mm,5.0,0.017486,0.522542,0.275657,0.000000
Radius 2.0mm,5.0,0.020151,0.464774,0.436351,-2.276965
Radius 2.0mm,5.0,0.023001,0.409851,0.574313,0.000000
Radius 2.0mm,5.0,0.026034,0.358027,0.423639,0.000000
Radius 2.0mm,5.0,0.029251,0.309406,0.341249,0.000000
Radius 2.0mm,5.0,0.032648,0.263989,0.276634,0.000000
Radius 2.0mm,5.0,0.036226,0.221703,0.219785,0.000000
Radius 2.0mm,5.0,0.039983,0.182427,0.165913,0.000000
Radius 2.0mm,5.0,0.043917,0.146014,0.108514,0.000000
Radius 2.0mm,5.0,0.048027,0.112299,0.016293,0.000000
Radius 2.0mm,5.0,0.052311,0.081112,0.081967,-0.841181
Radius 2.0mm,5.0,0.056768,0.052284,0.145263,0.000000
Radius 2.0mm,5.0,0.061396,0.025653,0.066044,0.000000
Radius 2.0mm,5.0,0.066192,0.001063,0.023756,0.000000
Radius 2.0mm,5.0,0.071156,-0.021633,-0.009029,0.000000
Radius 2.0mm,5.0,0.076286,-0.042571,-0.037422,0.000000
Radius 2.0mm,5.0,0.081578,-0.061877,-0.063639,0.000000
Radius 2.0mm,5.0,0.087032,-0.079667,-0.090136,0.000000
Radius 2.0mm,5.0,0.092645,-0.096048,-0.127262,0.000000
Radius 2.0mm,5.0,0.098416,-0.111116,-0.111646,-0.257588
Radius 2.0mm,5.0,0.104341,-0.124962,-0.095551,0.000000
Radius 2.0mm,5.0,0.110418,-0.137667,-0.128020,0.000000
Radius 2.0mm,5.0,0.116646,-0.149306,-0.147470,0.000000
Radius 2.0mm,5.0,0.123021,-0.159947,-0.163711,0.000000
Radius 2.0mm,5.0,0.129542,-0.169654,-0.178884,0.000000
Radius 2.0mm,5.0,0.136206,-0.178484,-0.194614,0.000000
Radius 2.0mm,5.0,0.143010,-0.186489,-0.214412,0.000000
Radius 2.0mm,5.0,0.149951,-0.193720,-0.257756,0.000000
Radius 2.0mm,5.0,0.157028,-0.200221,-0.200731,-0.479284
Radius 2.0mm,5.0,0.164237,-0.206035,-0.145548,0.000000
Radius 2.0mm,5.0,0.171575,-0.211200,-0.185054,0.000000
Radius 2.0mm,5.0,0.179040,-0.215753,-0.200766,0.000000
Radius 2.0mm,5.0,0.186628,-0.219728,-0.210947,0.000000
Radius 2.0mm,5.0,0.194338,-0.223156,-0.218873,0.000000
Radius 2.0mm,5.0,0.202165,-0.226069,-0.225890,0.000000
Radius 2.0mm,5.0,0.210107,-0.228493,-0.233407,0.000000
Radius 2.0mm,5.0,0.218160,-0.230456,-0.247288,0.000000
Radius 2.0mm,5.0,0.226323,-0.231982,-0.231400,-0.140369
Radius 2.0mm,5.0,0.234591,-0.233096,-0.215402,0.000000
Radius 2.0mm,5.0,0.242961,-0.233820,-0.227628,0.000000
Radius 2.0mm,5.0,0.251430,-0.234176,-0.232595,0.000000
Radius 2.0mm,5.0,0.259996,-0.234185,-0.235966,0.000000
Radius 2.0mm,5.0,0.268653,-0.233865,-0.238976,0.000000
Radius 2.0mm,5.0,0.277400,-0.233236,-0.242586,0.000000
Radius 2.0mm,5.0,0.286233,-0.232315,-0.248932,0.000000
Radius 2.0mm,5.0,0.295148,-0.231120,-0.269913,0.000000
Radius 2.0mm,5.0,0.304142,-0.229666,-0.229419,-0.293549
Radius 2.0mm,5.0,0.313212,-0.227970,-0.189698,0.000000
Radius 2.0mm,5.0,0.322353,-0.226047,-0.209262,0.000000
Radius 2.0mm,5.0,0.331563,-0.223910,-0.214099,0.000000
Radius 2.0mm,5.0,0.340838,-0.221573,-0.215657,0.000000
Radius 2.0mm,5.0,0.350175,-0.219050,-0.215977,0.000000
Radius 2.0mm,5.0,0.359569,-0.216352,-0.215894,0.000000
Radius 2.0mm,5.0,0.369017,-0.213491,-0.216298,0.000000
Radius 2.0mm,5.0,0.378516,-0.210480,-0.220943,0.000000
Radius 2.0mm,5.0,0.388061,-0.207328,-0.206623,-0.091408
Radius 2.0mm,5.0,0.397650,-0.204046,-0.192282,0.000000
Radius 2.0mm,5.0,0.407278,-0.200643,-0.196330,0.000000
Radius 2.0mm,5.0,0.416942,-0.197129,-0.195814,0.000000
Radius 2.0mm,5.0,0.426638,-0.193512,-0.194396,0.000000
Radius 2.0mm,5.0,0.436363,-0.189800,-0.192871,0.000000
Radius 2.0mm,5.0,0.446111,-0.186001,-0.191861,0.000000
Radius 2.0mm,5.0,0.455881,-0.182123,-0.192758,0.000000
Radius 2.0mm,5.0,0.465668,-0.178171,-0.203327,0.000000
Radius 2.0mm,5.0,0.475467,-0.174153,-0.173808,-0.197550
Radius 2.0mm,5.0,0.485277,-0.170074,-0.144608,0.000000
Radius 2.0mm,5.0,0.495092,-0.165939,-0.154692,0.000000
Radius 2.0mm,5.0,0.504908,-0.161753,-0.155128,0.000000
Radius 2.0mm,5.0,0.514723,-0.157521,-0.153492,0.000000
Radius 2.0mm,5.0,0.524533,-0.153248,-0.151127,0.000000
Radius 2.0mm,5.0,0.534332,-0.148936,-0.148584,0.000000
Radius 2.0mm,5.0,0.544119,-0.144589,-0.146457,0.000000
Radius 2.0mm,5.0,0.553889,-0.140210,-0.147277,0.000000
Radius 2.0mm,5.0,0.563637,-0.135801,-0.135346,-0.063952
Radius 2.0mm,5.0,0.573362,-0.131366,-0.123398,0.000000
Radius 2.0mm,5.0,0.583058,-0.126905,-0.124035,0.000000
Radius 2.0mm,5.0,0.592722,-0.122420,-0.121621,0.000000
Radius 2.0mm,5.0,0.602350,-0.117913,-0.118646,0.000000
Radius 2.0mm,5.0,0.611939,-0.113384,-0.115642,0.000000
Radius 2.0mm,5.0,0.621484,-0.108834,-0.113028,0.000000
Radius 2.0mm,5.0,0.630983,-0.104263,-0.111735,0.000000
Radius 2.0mm,5.0,0.640431,-0.099671,-0.116966,0.000000
Radius 2.0mm,5.0,0.649825,-0.095058,-0.095363,-0.137744
Radius 2.0mm,5.0,0.659162,-0.090423,-0.073826,0.000000
Radius 2.0mm,5.0,0.668437,-0.085766,-0.078922,0.000000
Radius 2.0mm,5.0,0.677647,-0.081085,-0.077545,0.000000
Radius 2.0mm,5.0,0.686788,-0.076379,-0.074849,0.000000
Radius 2.0mm,5.0,0.695858,-0.071646,-0.071797,0.000000
Radius 2.0mm,5.0,0.704852,-0.066885,-0.068896,0.000000
Radius 2.0mm,5.0,0.713767,-0.062094,-0.066980,0.000000
Radius 2.0mm,5.0,0.722600,-0.057270,-0.070361,0.000000
Radius 2.0mm,5.0,0.731347,-0.052411,-0.051624,-0.115897
Radius 2.0mm,5.0,0.740004,-0.047515,-0.032811,0.000000
Radius 2.0mm,5.0,0.748570,-0.042578,-0.035963,0.000000
Radius 2.0mm,5.0,0.757039,-0.037598,-0.033723,0.000000
Radius 2.0mm,5.0,0.765409,-0.032571,-0.030348,0.000000
Radius 2.0mm,5.0,0.773677,-0.027495,-0.026620,0.000000
Radius 2.0mm,5.0,0.781840,-0.022366,-0.022935,0.000000
Radius 2.0mm,5.0,0.789893,-0.017180,-0.019906,0.000000
Radius 2.0mm,5.0,0.797835,-0.011933,-0.020637,0.000000
Radius 2.0mm,5.0,0.805662,-0.006622,-0.005414,-0.085501
Radius 2.0mm,5.0,0.813372,-0.001243,0.009987,0.000000
Radius 2.0mm,5.0,0.820960,0.004210,0.009553,0.000000
Radius 2.0mm,5.0,0.828425,0.009740,0.013079,0.000000
Radius 2.0mm,5.0,0.835763,0.015352,0.017495,0.000000
Radius 2.0mm,5.0,0.842972,0.021051,0.022242,0.000000
Radius 2.0mm,5.0,0.850049,0.026841,0.027055,0.000000
Radius 2.0mm,5.0,0.856990,0.032729,0.031549,0.000000
Radius 2.0mm,5.0,0.863794,0.038718,0.033833,0.000000
Radius 2.0mm,5.0,0.870458,0.044816,0.045898,-0.053607
Radius 2.0mm,5.0,0.876979,0.051028,0.058207,0.000000
Radius 2.0mm,5.0,0.883354,0.057360,0.060903,0.000000
Radius 2.0mm,5.0,0.889582,0.063819,0.066123,0.000000
Radius 2.0mm,5.0,0.895659,0.070412,0.071994,0.000000
Radius 2.0mm,5.0,0.901584,0.077147,0.078178,0.000000
Radius 2.0mm,5.0,0.907355,0.084031,0.084524,0.000000
Radius 2.0mm,5.0,0.912968,0.091072,0.090833,0.000000
Radius 2.0mm,5.0,0.918422,0.098281,0.096221,0.000000
Radius 2.0mm,5.0,0.923714,0.105666,0.106251,-0.025894
Radius 2.0mm,5.0,0.928844,0.113240,0.116578,0.000000
Radius 2.0mm,5.0,0.933808,0.121013,0.122618,0.000000
Radius 2.0mm,5.0,0.938604,0.128998,0.130118,0.000000
Radius 2.0mm,5.0,0.943232,0.137210,0.138278,0.000000
Radius 2.0mm,5.0,0.947689,0.145666,0.147056,0.000000
Radius 2.0mm,5.0,0.951973,0.154382,0.156637,0.000000
Radius 2.0mm,5.0,0.956083,0.163379,0.167764,0.000000
Radius 2.0mm,5.0,0.960017,0.172679,0.185237,0.000000
Radius 2.0mm,5.0,0.963774,0.182309,0.177136,0.155958
Radius 2.0mm,5.0,0.967352,0.192299,0.168092,0.000000
Radius 2.0mm,5.0,0.970749,0.202682,0.186211,0.000000
Radius 2.0mm,5.0,0.973966,0.213499,0.198109,0.000000
Radius 2.0mm,5.0,0.976999,0.224798,0.208772,0.000000
Radius 2.0mm,5.0,0.979849,0.236633,0.218630,0.000000
Radius 2.0mm,5.0,0.982514,0.249074,0.227038,0.000000
Radius 2.0mm,5.0,0.984992,0.262201,0.231411,0.000000
Radius 2.0mm,5.0,0.987284,0.276116,0.215868,0.000000
Radius 2.0mm,5.0,0.989388,0.290944,0.285846,-0.540089
Radius 2.0mm,5.0,0.991303,0.306848,0.360576,0.000000
Radius 2.0mm,5.0,0.993029,0.324038,0.349528,0.000000
Radius 2.0mm,5.0,0.994564,0.342796,0.359371,0.000000
Radius 2.0mm,5.0,0.995909,0.363513,0.375456,0.000000
Radius 2.0mm,5.0,0.997063,0.386754,0.395908,0.000000
Radius 2.0mm,5.0,0.998026,0.413380,0.420708,0.000000
Radius 2.0mm,5.0,0.998796,0.444801,0.450848,0.000000
Radius 2.0mm,5.0,0.999374,0.483559,0.488639,0.000000
Radius 2.0mm,5.0,0.999759,0.534900,0.539167,0.000000
Radius 2.0mm,5.0,0.999952,0.609946,0.613389,0.000000
Radius 2.0mm,10.0,0.999952,0.618796,0.622156,0.000000
Radius 2.0mm,10.0,0.999759,0.545263,0.549229,0.000000
Radius 2.0mm,10.0,0.999374,0.494741,0.499136,0.000000
Radius 2.0mm,10.0,0.998796,0.456391,0.461181,0.000000
Radius 2.0mm,10.0,0.998026,0.425102,0.430352,0.000000
Radius 2.0mm,10.0,0.997063,0.398399,0.404280,0.000000
Radius 2.0mm,10.0,0.995909,0.374911,0.381743,0.000000
Radius 2.0mm,10.0,0.994564,0.353803,0.362131,0.000000
Radius 2.0mm,10.0,0.993029,0.334527,0.345267,0.000000
Radius 2.0mm,10.0,0.991303,0.316703,0.334538,0.000000
Radius 2.0mm,10.0,0.989388,0.300060,0.292396,-0.184514
Radius 2.0mm,10.0,0.987284,0.284394,0.254740,0.000000
Radius 2.0mm,10.0,0.984992,0.269549,0.249135,0.000000
Radius 2.0mm,10.0,0.982514,0.255406,0.237798,0.000000
Radius 2.0mm,10.0,0.979849,0.241866,0.225053,0.000000
Radius 2.0mm,10.0,0.976999,0.228851,0.211364,0.000000
Radius 2.0mm,10.0,0.973966,0.216298,0.196362,0.000000
Radius 2.0mm,10.0,0.970749,0.204154,0.178130,0.000000
Radius 2.0mm,10.0,0.967352,0.192372,0.144362,0.000000
Radius 2.0mm,10.0,0.963774,0.180917,0.174674,0.367699
Radius 2.0mm,10.0,0.960017,0.169755,0.202267,0.000000
Radius 2.0mm,10.0,0.956083,0.158859,0.169965,0.000000
Radius 2.0mm,10.0,0.951973,0.148204,0.152292,0.000000
Radius 2.0mm,10.0,0.947689,0.137769,0.137674,0.000000
Radius 2.0mm,10.0,0.943232,0.127536,0.123907,0.000000
Radius 2.0mm,10.0,0.938604,0.117489,0.109803,0.000000
Radius 2.0mm,10.0,0.933808,0.107612,0.093388,0.000000
Radius 2.0mm,10.0,0.928844,0.097892,0.064398,0.000000
Radius 2.0mm,10.0,0.923714,0.088318,0.087998,0.289558
Radius 2.0mm,10.0,0.918422,0.078879,0.110276,0.000000
Radius 2.0mm,10.0,0.912968,0.069565,0.082490,0.000000
Radius 2.0mm,10.0,0.907355,0.060366,0.067012,0.000000
Radius 2.0mm,10.0,0.901584,0.051274,0.054126,0.000000
Radius 2.0mm,10.0,0.895659,0.042282,0.041996,0.000000
Radius 2.0mm,10.0,0.889582,0.033381,0.029669,0.000000
Radius 2.0mm,10.0,0.883354,0.024565,0.015655,0.000000
Radius 2.0mm,10.0,0.876979,0.015827,-0.007618,0.000000
Radius 2.0mm,10.0,0.870458,0.007161,0.007806,0.205996
Radius 2.0mm,10.0,0.863794,-0.001440,0.022597,0.000000
Radius 2.0mm,10.0,0.856990,-0.009982,-0.000087,0.000000
Radius 2.0mm,10.0,0.850049,-0.018471,-0.013656,0.000000
Radius 2.0mm,10.0,0.842972,-0.026912,-0.025407,0.000000
Radius 2.0mm,10.0,0.835763,-0.035311,-0.036774,0.000000
Radius 2.0mm,10.0,0.828425,-0.043673,-0.048624,0.000000
Radius 2.0mm,10.0,0.820960,-0.052005,-0.062562,0.000000
Radius 2.0mm,10.0,0.813372,-0.060311,-0.087185,0.000000
Radius 2.0mm,10.0,0.805662,-0.068598,-0.067774,0.226941
Radius 2.0mm,10.0,0.797835,-0.076870,-0.048990,0.000000
Radius 2.0mm,10.0,0.789893,-0.085133,-0.073184,0.000000
Radius 2.0mm,10.0,0.781840,-0.093392,-0.086983,0.000000
Radius 2.0mm,10.0,0.773677,-0.101653,-0.098695,0.000000
Radius 2.0mm,10.0,0.765409,-0.109921,-0.109888,0.000000
Radius 2.0mm,10.0,0.757039,-0.118201,-0.121396,0.000000
Radius 2.0mm,10.0,0.748570,-0.126499,-0.134579,0.000000
Radius 2.0mm,10.0,0.740004,-0.134820,-0.156438,0.000000
Radius 2.0mm,10.0,0.731347,-0.143170,-0.142594,0.178726
Radius 2.0mm,10.0,0.722600,-0.151554,-0.129100,0.000000
Radius 2.0mm,10.0,0.713767,-0.159977,-0.150812,0.000000
Radius 2.0mm,10.0,0.704852,-0.168444,-0.164082,0.000000
Radius 2.0mm,10.0,0.695858,-0.176961,-0.175724,0.000000
Radius 2.0mm,10.0,0.686788,-0.185533,-0.187038,0.000000
Radius 2.0mm,10.0,0.677647,-0.194165,-0.198745,0.000000
Radius 2.0mm,10.0,0.668437,-0.202862,-0.212074,0.000000
Radius 2.0mm,10.0,0.659162,-0.211629,-0.233384,0.000000
Radius 2.0mm,10.0,0.649825,-0.220471,-0.222380,0.157400
Radius 2.0mm,10.0,0.640431,-0.229393,-0.211685,0.000000
Radius 2.0mm,10.0,0.630983,-0.238400,-0.233305,0.000000
Radius 2.0mm,10.0,0.621484,-0.247496,-0.247433,0.000000
Radius 2.0mm,10.0,0.611939,-0.256686,-0.260390,0.000000
Radius 2.0mm,10.0,0.602350,-0.265974,-0.273567,0.000000
Radius 2.0mm,10.0,0.592722,-0.275365,-0.288109,0.000000
Radius 2.0mm,10.0,0.583058,-0.284862,-0.306669,0.000000
Radius 2.0mm,10.0,0.573362,-0.294470,-0.344252,0.000000
Radius 2.0mm,10.0,0.563637,-0.304192,-0.305066,0.359824
Radius 2.0mm,10.0,0.553889,-0.314032,-0.266692,0.000000
Radius 2.0mm,10.0,0.544119,-0.323993,-0.303983,0.000000
Radius 2.0mm,10.0,0.534332,-0.334078,-0.323174,0.000000
Radius 2.0mm,10.0,0.524533,-0.344291,-0.338730,0.000000
Radius 2.0mm,10.0,0.514723,-0.354633,-0.353260,0.000000
Radius 2.0mm,10.0,0.504908,-0.365108,-0.367928,0.000000
Radius 2.0mm,10.0,0.495092,-0.375717,-0.384206,0.000000
Radius 2.0mm,10.0,0.485277,-0.386463,-0.408929,0.000000
Radius 2.0mm,10.0,0.475467,-0.397347,-0.399411,0.156609
Radius 2.0mm,10.0,0.465668,-0.408370,-0.390054,0.000000
Radius 2.0mm,10.0,0.455881,-0.419534,-0.415343,0.000000
Radius 2.0mm,10.0,0.446111,-0.430840,-0.432779,0.000000
Radius 2.0mm,10.0,0.436363,-0.442287,-0.449187,0.000000
Radius 2.0mm,10.0,0.426638,-0.453876,-0.466192,0.000000
Radius 2.0mm,10.0,0.416942,-0.465607,-0.485350,0.000000
Radius 2.0mm,10.0,0.407278,-0.477479,-0.510536,0.000000
Radius 2.0mm,10.0,0.397650,-0.489493,-0.564000,0.000000
Radius 2.0mm,10.0,0.388061,-0.501645,-0.503835,0.496400
Radius 2.0mm,10.0,0.378516,-0.513936,-0.444590,0.000000
Radius 2.0mm,10.0,0.369017,-0.526362,-0.497444,0.000000
Radius 2.0mm,10.0,0.359569,-0.538923,-0.523566,0.000000
Radius 2.0mm,10.0,0.350175,-0.551616,-0.544308,0.000000
Radius 2.0mm,10.0,0.340838,-0.564437,-0.563550,0.000000
Radius 2.0mm,10.0,0.331563,-0.577384,-0.583060,0.000000
Radius 2.0mm,10.0,0.322353,-0.590453,-0.605183,0.000000
Radius 2.0mm,10.0,0.313212,-0.603641,-0.641015,0.000000
Radius 2.0mm,10.0,0.304142,-0.616942,-0.621235,0.236526
Radius 2.0mm,10.0,0.295148,-0.630354,-0.601445,0.000000
Radius 2.0mm,10.0,0.286233,-0.643871,-0.638054,0.000000
Radius 2.0mm,10.0,0.277400,-0.657488,-0.661904,0.000000
Radius 2.0mm,10.0,0.268653,-0.671199,-0.684137,0.000000
Radius 2.0mm,10.0,0.259996,-0.684999,-0.707519,0.000000
Radius 2.0mm,10.0,0.251430,-0.698882,-0.734888,0.000000
Radius 2.0mm,10.0,0.242961,-0.712841,-0.773537,0.000000
Radius 2.0mm,10.0,0.234591,-0.726869,-0.865769,0.000000
Radius 2.0mm,10.0,0.226323,-0.740960,-0.743117,0.866761
Radius 2.0mm,10.0,0.218160,-0.755105,-0.622778,0.000000
Radius 2.0mm,10.0,0.210107,-0.769296,-0.711933,0.000000
Radius 2.0mm,10.0,0.202165,-0.783525,-0.751229,0.000000
Radius 2.0mm,10.0,0.194338,-0.797782,-0.780291,0.000000
Radius 2.0mm,10.0,0.186628,-0.812058,-0.806378,0.000000
Radius 2.0mm,10.0,0.179040,-0.826341,-0.832846,0.000000
Radius 2.0mm,10.0,0.171575,-0.840620,-0.864263,0.000000
Radius 2.0mm,10.0,0.164237,-0.854882,-0.922535,0.000000
Radius 2.0mm,10.0,0.157028,-0.869112,-0.871009,0.433229
Radius 2.0mm,10.0,0.149951,-0.883294,-0.818931,0.000000
Radius 2.0mm,10.0,0.143010,-0.897410,-0.877459,0.000000
Radius 2.0mm,10.0,0.136206,-0.911441,-0.910542,0.000000
Radius 2.0mm,10.0,0.129542,-0.925361,-0.939847,0.000000
Radius 2.0mm,10.0,0.123021,-0.939144,-0.970508,0.000000
Radius 2.0mm,10.0,0.116646,-0.952759,-1.007382,0.000000
Radius 2.0mm,10.0,0.110418,-0.966169,-1.062532,0.000000
