panel_id,XB_start_m,YB_start_m,XB_end_m,YB_end_m,XC_m,YC_m,XC_over_c,YC_over_c,panel_length_m,tx,ty,nx,ny,Vt_m_s,Cp,normal_transpiration_m_s,is_pore1_panel,is_pore2_panel
440,0.035111757055874326,-0.04570930349578332,0.033964443770894526,-0.04503861284957313,0.034538100413384426,-0.045373958172678225,0.034538100413384426,-0.045373958172678225,0.0013289671616729195,-0.8633119899934542,0.5046705934899932,-0.5046705934899933,-0.8633119899934542,-5.458951694690491,0.4479153641549458,0.0,0,0
441,0.033964443770894526,-0.04503861284957313,0.03283552877169399,-0.04436421641533814,0.03339998627129426,-0.04470141463245564,0.03339998627129426,-0.04470141463245564,0.0013150131656864978,-0.8584818986288937,0.5128438648619382,-0.5128438648619379,-0.8584818986288939,-5.379994647189441,0.46377032321379097,0.0,0,0
442,0.03283552877169399,-0.04436421641533814,0.03172505662590386,-0.043686150639472794,0.032280292698798924,-0.04402518352740546,0.032280292698798924,-0.04402518352740546,0.0013011232005369852,-0.8534719428043628,0.5211387942244815,-0.521138794224482,-0.8534719428043626,-5.2986920461672256,0.4798548927648295,0.0,0,0
443,0.03172505662590386,-0.043686150639472794,0.030633071173062965,-0.04300445178944394,0.03117906389948341,-0.04334530121445837,0.03117906389948341,-0.04334530121445837,0.001287301655148005,-0.8482747213708386,0.5295564153923794,-0.5295564153923797,-0.8482747213708383,-5.214966843139244,0.4961627631228771,0.0,0,0
444,0.030633071173062965,-0.04300445178944394,0.029559615522887273,-0.04231915593989296,0.03009634334797512,-0.042661803864668446,0.03009634334797512,-0.042661803864668446,0.0012735530747895504,-0.8428825397426617,0.5380975972785609,-0.5380975972785613,-0.8428825397426614,-5.1287397868005815,0.5126864483525634,0.0,0,0
445,0.029559615522887273,-0.04231915593989296,0.028504732053567794,-0.041630298958836846,0.029032173788227533,-0.0419747274493649,0.029032173788227533,-0.0419747274493649,0.0012598821667891174,-0.8372874044307732,0.5467630221417491,-0.5467630221417488,-0.8372874044307734,-5.039929457516807,0.5294171733246424,0.0,0,0
446,0.028504732053567794,-0.041630298958836846,0.027468462410097594,-0.04093791649397546,0.027986597231832694,-0.04128410772640616,0.027986597231832694,-0.04128410772640616,0.00124629380630146,-0.8314810185452707,0.5555531619916488,-0.555553161991649,-0.8314810185452707,-4.9484523186317295,0.5463447529336269,0.0,0,0
447,0.027468462410097594,-0.04093791649397546,0.026450847502627828,-0.04024204395911104,0.02695965495636271,-0.040589980226543254,0.02695965495636271,-0.040589980226543254,0.0012327930421134519,-0.8254547784640374,0.5644682530584754,-0.564468253058475,-0.8254547784640376,-4.854222786852424,0.5634574633223922,0.0,0,0
448,0.026450847502627828,-0.04024204395911104,0.0254519275048527,-0.03954271652068644,0.025951387503740264,-0.03989238023989874,0.025951387503740264,-0.03989238023989874,0.0012193851024547475,-0.8191997718884695,0.5735082682384619,-0.573508268238462,-0.8191997718884695,-4.757153324176418,0.5807419050379297,0.0,0,0
449,0.0254519275048527,-0.03954271652068644,0.024471741852423234,-0.03883996908444842,0.024961834678637967,-0.03919134280256743,0.024961834678637967,-0.03919134280256743,0.0012060754007804323,-0.8127067775324854,0.5826728874357922,-0.5826728874357918,-0.8127067775324857,-4.6571545540283505,0.598182858141999,0.0,0,0
450,0.024471741852423234,-0.03883996908444842,0.02351032924139057,-0.03813383628224276,0.023991035546906903,-0.03848690268334559,0.023991035546906903,-0.03848690268334559,0.0011928695414853475,-0.8059662667180886,0.5919614657327847,-0.5919614657327849,-0.8059662667180886,-4.554135404478921,0.6157631294222958,0.0,0,0
451,0.02351032924139057,-0.03813383628224276,0.022567727626678524,-0.03742435245894709,0.023039028434034547,-0.03777909437059493,0.023039028434034547,-0.03777909437059493,0.0011797733255062182,-0.7989684071790605,0.6013729993354832,-0.6013729993354832,-0.7989684071790605,-4.448003281619385,0.6334633919976416,0.0,0,0
452,0.022567727626678524,-0.03742435245894709,0.021643974220584783,-0.036711551659547446,0.022105850923631654,-0.03706795205924727,0.022105850923631654,-0.03706795205924727,0.001166792755760233,-0.791703069404011,0.6109060892610808,-0.6109060892610805,-0.7917030694040113,-4.338664276360002,0.6512620177869377,0.0,0,0
453,0.021643974220584783,-0.036711551659547446,0.020739105491312082,-0.035995467616365615,0.021191539855948432,-0.03635350963795653,0.021191539855948432,-0.03635350963795653,0.0011539340423591083,-0.7841598358800327,0.6205589027583122,-0.6205589027583125,-0.7841598358800324,-4.2260234080966494,0.6691349035206808,0.0,0,0
454,0.020739105491312082,-0.035995467616365615,0.019853157161528467,-0.03527613373644228,0.020296131326420275,-0.03563580067640395,0.020296131326420275,-0.03563580067640395,0.001141203607535452,-0.7763280136284465,0.6303291324821585,-0.6303291324821585,-0.7763280136284465,-4.109984908843059,0.6870552912179523,0.0,0,0
455,0.019853157161528467,-0.03527613373644228,0.018986164206957035,-0.034553583089083,0.01941966068424275,-0.03491485841276264,0.01941966068424275,-0.03491485841276264,0.0011286080902048446,-0.7681966504546958,0.6402139534797613,-0.6402139534797614,-0.7681966504546958,-3.990452551552362,0.7049935843331481,0.0,0,0
456,0.018986164206957035,-0.034553583089083,0.018138160854995145,-0.03382784839357215,0.01856216253097609,-0.03419071574132757,0.01856216253097609,-0.03419071574132757,0.0011161543500819346,-0.7597545553620247,0.6502099780891186,-0.6502099780891183,-0.759754555362025,-3.867330026422106,0.722917161100527,0.0,0,0
457,0.018138160854995145,-0.03382784839357215,0.01730918058336306,-0.03309896200706117,0.017723670719179102,-0.033463405200316654,0.017723670719179102,-0.033463405200316654,0.0011038494712578525,-0.7509903236058534,0.6603132089019389,-0.6603132089019389,-0.7509903236058534,-3.740521369003869,0.7407901869687425,0.0,0,0
458,0.01730918058336306,-0.03309896200706117,0.0164992561187825,-0.03236695591263708,0.01690421835107278,-0.03273295895984912,0.01690421835107278,-0.03273295895984912,0.001091700765136724,-0.7418923668878471,0.6705189900021833,-0.6705189900021833,-0.7418923668878471,-3.609931443882735,0.7585734284266248,0.0,0,0
459,0.0164992561187825,-0.03236695591263708,0.015708419435684462,-0.03163186170757645,0.016103837777233482,-0.031999408810106766,0.016103837777233482,-0.031999408810106766,0.001079715772621306,-0.7324489492063885,0.6808219567599574,-0.6808219567599574,-0.7324489492063885,-3.475466487552423,0.7762240709726386,0.0,0,0
460,0.015708419435684462,-0.03163186170757645,0.014936701754947102,-0.030893710591791117,0.015322560595315782,-0.03126278614968379,0.015322560595315782,-0.03126278614968379,0.001067902265424035,-0.7226482288909951,0.6912159845379069,-0.6912159845379069,-0.7226482288909951,-3.3370347138623386,0.7936955444727234,0.0,0,0
461,0.014936701754947102,-0.030893710591791117,0.014184133542663013,-0.030152533356470494,0.014560417648805057,-0.030523121974130804,0.014560417648805057,-0.030523121974130804,0.0010562682463739932,-0.7124783073499932,0.7016941367545325,-0.7016941367545325,-0.7124783073499932,-3.1945469850353883,0.8109373596799656,0.0,0,0
462,0.014184133542663013,-0.030152533356470494,0.01345074450893674,-0.029408360372926823,0.013817439025799877,-0.02978044686469866,0.013817439025799877,-0.02978044686469866,0.0010448219485760459,-0.7019272850515678,0.712248612845357,-0.712248612845357,-0.7019272850515677,-3.0479175507267273,0.8278949602479686,0.0,0,0
463,0.01345074450893674,-0.029408360372926823,0.012736563606711437,-0.028661221581647578,0.013093654057824089,-0.0290347909772872,0.013093654057824089,-0.0290347909772872,0.001033571833274088,-0.690983325235328,0.7228706967686053,-0.7228706967686054,-0.6909833252353279,-2.8970648568918844,0.84450959514756,0.0,0,0
464,0.012736563606711437,-0.028661221581647578,0.012041619030626283,-0.02791114648156174,0.01238909131866886,-0.02828618403160466,0.01238909131866886,-0.02828618403160466,0.0010225265862553188,-0.67963472581204,0.7335507068160955,-0.7335507068160955,-0.6796347258120399,-2.7419124253315688,0.8607182169799495,0.0,0,0
465,0.012041619030626283,-0.02791114648156174,0.01136593821590326,-0.027158164119523844,0.011703778623264771,-0.02753465530054279,0.011703778623264771,-0.02753465530054279,0.0010116951126327221,-0.6678699998507522,0.744277947610539,-0.744277947610539,-0.6678699998507521,-2.582389803664225,0.8764534122495096,0.0,0,0
466,0.01136593821590326,-0.027158164119523844,0.010709547837263966,-0.026402303080021467,0.011037743026583613,-0.026780233599772656,0.011037743026583613,-0.026780233599772656,0.0010010865298303883,-0.6556779649712237,0.7550406652963765,-0.7550406652963765,-0.6556779649712237,-2.418433584115848,0.8916433701938935,0.0,0,0
467,0.010709547837263966,-0.026402303080021467,0.01007247380787657,-0.025643591475111093,0.010391010822570268,-0.02602294727756628,0.010391010822570268,-0.02602294727756628,0.00099071015859613,-0.6430478418533149,0.7658260070589104,-0.7658260070589104,-0.6430478418533148,-2.249988487899537,0.9062118972389757,0.0,0,0
468,0.01007247380787657,-0.025643591475111093,0.009454741278332957,-0.024882056934587397,0.009763607543104763,-0.025262824204849245,0.009763607543104763,-0.025262824204849245,0.0009805755118638178,-0.6299693619407903,0.7766199862325934,-0.7766199862325934,-0.6299693619407902,-2.0770085100711753,0.9200784845175131,0.0,0,0
469,0.009454741278332957,-0.024882056934587397,0.00885637463565564,-0.024117726596390075,0.009155557956994298,-0.024499891765488738,0.009155557956994298,-0.024499891765488738,0.0009706922812909123,-0.6164328842520066,0.7874074543797209,-0.7874074543797209,-0.6164328842520065,-1.8994581175844092,0.9331584361247068,0.0,0,0
470,0.00885637463565564,-0.024117726596390075,0.008277397502335138,-0.023350627097253638,0.008566886068995389,-0.02373417684682186,0.008566886068995389,-0.02373417684682186,0.0009610703212998512,-0.6024295210130234,0.7981720818294882,-0.7981720818294882,-0.6024295210130234,-1.7173134908352652,0.9453630658367489,0.0,0,0
471,0.008277397502335138,-0.023350627097253638,0.007717832735397334,-0.022580784563604104,0.007997615118866236,-0.02296570583042887,0.007997615118866236,-0.02296570583042887,0.00095171963046587,-0.5879512715986479,0.8088963482582505,-0.8088963482582506,-0.5879512715986479,-1.5305637963010161,0.9565999698422203,0.0,0,0
472,0.007717832735397334,-0.022580784563604104,0.007177702425500976,-0.021808224602707118,0.007447767580449155,-0.02219450458315561,0.007447767580449155,-0.02219450458315561,0.0009426503301064975,-0.5729911640038744,0.8195615449577202,-0.8195615449577202,-0.5729911640038743,-1.3392124749675471,0.9667733825809105,0.0,0,0
473,0.007177702425500976,-0.021808224602707118,0.006657027896065981,-0.0210329722940726,0.0069173651607834785,-0.02142059844838986,0.0069173651607834785,-0.02142059844838986,0.0009338726399491007,-0.557543402774251,0.8301477904704134,-0.8301477904704134,-0.557543402774251,-1.1432785281548499,0.9757846219996239,0.0,0,0
474,0.006657027896065981,-0.0210329722940726,0.006155829702431115,-0.020255052181118192,0.006406428799248548,-0.020644012237595398,0.006406428799248548,-0.020644012237595398,0.0009253968507844898,-0.5416035220024621,0.8406340612624073,-0.8406340612624073,-0.541603522002462,-0.9427977791566701,0.9835326293721375,0.0,0,0
475,0.006155829702431115,-0.020255052181118192,0.005674127631042969,-0.019474488263098052,0.005914978666737042,-0.01986477022210812,0.005914978666737042,-0.01986477022210812,0.000917233294039517,-0.5251685416550012,0.8509982390439826,-0.8509982390439826,-0.525168541655001,-0.7378240858911405,0.989914607249133,0.0,0,0
476,0.005674127631042969,-0.019474488263098052,0.005211940698674533,-0.018691303987298548,0.005443034164858751,-0.019082896125198298,0.005443034164858751,-0.019082896125198298,0.0009093923082541102,-0.5082371251366329,0.8612171762295795,-0.8612171762295795,-0.5082371251366328,-0.528430476624839,0.9948267570719836,0.0,0,0
477,0.005211940698674533,-0.018691303987298548,0.004769287151674406,-0.017905522241505958,0.00499061392517447,-0.01829841311440225,0.00499061392517447,-0.01829841311440225,0.0009018842024853548,-0.490809735640441,0.8712667808430208,-0.8712667808430208,-0.49080973564044095,-0.31471017789842226,0.9981651154855639,0.0,0,0
478,0.004769287151674406,-0.017905522241505958,0.004346184465246705,-0.017117165346750125,0.004557735808460556,-0.01751134379412804,0.004557735808460556,-0.01751134379412804,0.0008947192167218697,-0.47288878848259464,0.8811221219147003,-0.8811221219147003,-0.4728887884825946,-0.09677750119158401,0.9998264854224285,0.0,0,0
479,0.004346184465246705,-0.017117165346750125,0.003942649342761062,-0.016326255050326387,0.004144416904003884,-0.016721710198538256,0.004144416904003884,-0.016721710198538256,0.0008879074794530054,-0.4544787962978313,0.8907575560811564,-0.8907575560811564,-0.4544787962978312,0.12523144724346613,0.9997094546309858,0.0,0,0
480,0.003942649342761062,-0.016326255050326387,0.003558697715093151,-0.015532812519099845,0.0037506735289271065,-0.015929533784713117,0.0037506735289271065,-0.015929533784713117,0.0008814589626000863,-0.43558650369309165,0.9001468756822012,-0.9001468756822013,-0.4355865036930916,0.35115827043018266,0.997715490538036,0.0,0,0
481,0.003558697715093151,-0.015532812519099845,0.0031943447399958025,-0.01473685833309543,0.0033765212275444767,-0.015134835426097637,0.0033765212275444767,-0.015134835426097637,0.000875383434090593,-0.4162210077414394,0.909263478159494,-0.909263478159494,-0.41622100774143933,0.5808220363742713,0.9937500962554858,0.0,0,0
482,0.0031943447399958025,-0.01473685833309543,0.002849604801500538,-0.01393841247937629,0.0030219747707481703,-0.014337635406235859,0.0030219747707481703,-0.014337635406235859,0.0008696904084299227,-0.39639386056658177,0.9180805559999196,-0.9180805559999197,-0.3963938605665815,0.8140193230829929,0.9877240082754295,0.0,0,0
483,0.002849604801500538,-0.01393841247937629,0.002524491509349913,-0.013137494346214475,0.0026870481554252257,-0.013537953412795383,0.0026870481554252257,-0.013537953412795383,0.0008643890956973159,-0.3761191502402644,0.926571305848903,-0.9265713058489031,-0.3761191502402643,1.0505245895362423,0.9795544120860963,0.0,0,0
484,0.002524491509349913,-0.013137494346214475,0.002219017698460002,-0.012334122717555062,0.0023717546039049575,-0.012735808531884768,0.0023717546039049575,-0.012735808531884768,0.0008594883494698946,-0.3554135563074451,0.9347091547603964,-0.9347091547603964,-0.35541355630744503,1.2900909073886266,0.9691661477397093,0.0,0,0
485,0.002219017698460002,-0.012334122717555062,0.0019331954284137476,-0.01152831576777799,0.0020761065634368747,-0.011931219242666526,0.0020761065634368747,-0.011931219242666526,0.0008549966142409119,-0.33429637648333227,0.9424680008732997,-0.9424680008732998,-0.334296376483332,1.5324510856337639,0.9564928734722677,0.0,0,0
486,0.0019331954284137476,-0.01152831576777799,0.0016670359829850656,-0.010720091056760061,0.0018001157056994066,-0.011124203412269025,0.0018001157056994066,-0.011124203412269025,0.000850921872965384,-0.31278952144118805,0.9498224651357708,-0.9498224651357708,-0.312789521441188,1.7773192175654329,0.9414781519575085,0.0,0,0
487,0.0016670359829850656,-0.010720091056760061,0.001420549869693033,-0.009909465525237396,0.0015437929263390493,-0.010314778290998729,0.0015437929263390493,-0.010314778290998729,0.0008472715954180312,-0.29091747513431054,0.9567481500695352,-0.9567481500695352,-0.2909174751343105,2.0243926767110283,0.92407642076728,0.0,0,0
488,0.001420549869693033,-0.009909465525237396,0.0011937468193873868,-0.00909645549047415,0.00130714834454021,-0.009502960507855773,0.00130714834454021,-0.009502960507855773,0.0008440526880791739,-0.2687072187659115,0.9632219010088426,-0.9632219010088426,-0.26870721876591125,2.2733545869406813,0.9042538061096286,0.0,0,0
489,0.0011937468193873868,-0.00909645549047415,0.0009866357858642205,-0.008281076642236247,0.0010901913026258037,-0.0086887660663552,0.0010901913026258037,-0.0086887660663552,0.0008412714463006603,-0.24618811732396206,0.9692220647965476,-0.9692220647965477,-0.24618811732396179,2.523876793211349,0.8819887367622435,0.0,0,0
490,0.0009866357858642205,-0.008281076642236247,0.0007992249455124889,-0.007463344039073752,0.0008929303656883547,-0.007872210340655,0.0008929303656883547,-0.007872210340655,0.0008389335094965823,-0.22339176851356318,0.9747287406044733,-0.9747287406044732,-0.22339176851356335,2.775623365879857,0.8572723128765976,0.0,0,0
491,0.0007992249455124889,-0.007463344039073752,0.0006315216969912663,-0.006643272104913662,0.0007153733212518776,-0.007053308071993707,0.0007153733212518776,-0.007053308071993707,0.0008370438200964402,-0.2003518149168112,0.9797240173944598,-0.9797240173944598,-0.20035181491681112,3.028254687424157,0.830108381087753,0.0,0,0
492,0.0006315216969912663,-0.006643272104913662,0.0004835326609376467,-0.005820874625964202,0.0005575271789644565,-0.006232073365438932,0.0005575271789644565,-0.006232073365438932,0.0008356065869621351,-0.1771037212519311,0.984192192571511,-0.984192192571511,-0.17710372125193105,3.2814322032268057,0.8005132613595539,0.0,0,0
493,0.0004835326609376467,-0.005820874625964202,0.00035526367970539763,-0.004996164747932601,0.00041939817032152216,-0.0054085196869484015,0.00041939817032152216,-0.0054085196869484015,0.00083462525391295,-0.15368451964625945,0.9881199666139221,-0.9881199666139221,-0.15368451964625962,3.5348239819958693,0.7685150587851295,0.0,0,0
494,0.00035526367970539763,-0.004996164747932601,0.0002467198171342,-0.004169154973556476,0.0003009917484197988,-0.004582659860744539,0.0003009917484197988,-0.004582659860744539,0.0008341024739296271,-0.13013252683429335,0.9914966088997591,-0.9914966088997591,-0.1301325268342933,3.7881113555185784,0.7341524681482797,0.0,0,0
495,0.0002467198171342,-0.004169154973556476,0.00015790535835003006,-0.003339857160454048,0.00020231258774211502,-0.003754506067005262,0.00020231258774211502,-0.003754506067005262,0.00083404008950745,-0.10648703809503936,0.9943140905758832,-0.9943140905758832,-0.10648703809503929,4.040997157003513,0.6974729250539502,0.0,0,0
496,0.00015790535835003006,-0.003339857160454048,8.882380959551739e-05,-0.002508282519284993,0.00012336458397277372,-0.0029240698398695208,0.00012336458397277372,-0.0029240698398695208,0.0008344391195370483,-0.08278800350688192,0.9965671811149234,-0.9965671811149234,-0.08278800350688185,4.293216615272385,0.6585298373266377,0.0,0,0
497,8.882380959551739e-05,-0.002508282519284993,3.947789809194413e-05,-0.0016744416122360698,6.415085384373076e-05,-0.0020913620657605314,6.415085384373076e-05,-0.0020913620657605314,0.0008352997529332148,-0.059075692684322674,0.9982535061465436,-0.9982535061465436,-0.05907569268432261,4.544553253615188,0.6173783393198959,0.0,0,0
498,3.947789809194413e-05,-0.0016744416122360698,9.869571931442334e-06,-0.0008383443518214772,2.4673735011693232e-05,-0.0012563929820287735,2.4673735011693232e-05,-0.0012563929820287735,0.000836621349148355,-0.0353903545380975,0.9993735651925499,-0.9993735651925498,-0.03539035453809767,4.794865628591816,0.5740682246342661,0.0,0,0
499,9.869571931442334e-06,-0.0008383443518214772,0.0,2.6720999999999998e-08,4.934785965721167e-06,-0.0004191588154107386,4.934785965721167e-06,-0.0004191588154107386,0.0008384291646847362,-0.011771503601205763,0.9999307134511705,-0.9999307134511705,-0.011771503601205924,5.044142684375884,0.5286300587635575,0.0,0,0
500,0.0,2.6720999999999998e-08,9.869571931442334e-06,0.0008383443518214772,4.934785965721167e-06,0.0004191855364107386,4.934785965721167e-06,0.0004191855364107386,0.000838375726387784,0.011772253920048764,0.9999307046178959,-0.9999307046178959,0.011772253920048827,5.292333112770428,0.4811025906370392,0.0,0,0
501,9.869571931442334e-06,0.0008383443518214772,3.947789809194413e-05,0.0016744416122360698,2.4673735011693232e-05,0.0012563929820287735,2.4673735011693232e-05,0.0012563929820287735,0.000836621349148355,0.03539035453809763,0.9993735651925498,-0.9993735651925498,0.03539035453809791,5.539237100888447,0.4315568091719014,0.0,0,0
502,3.947789809194413e-05,0.0016744416122360698,8.882380959551739e-05,0.002508282519284993,6.415085384373076e-05,0.0020913620657605314,6.415085384373076e-05,0.0020913620657605314,0.0008352997529332148,0.05907569268432257,0.9982535061465436,-0.9982535061465436,0.059075692684322854,5.783717494200379,0.3802717383134293,0.0,0,0
503,8.882380959551739e-05,0.002508282519284993,0.00015790535835003006,0.003339857160454048,0.00012336458397277372,0.0029240698398695208,0.00012336458397277372,0.0029240698398695208,0.0008344391195370483,0.08278800350688204,0.9965671811149234,-0.9965671811149234,0.0827880035068821,6.02511875541332,0.3274595949350547,0.0,0,0
504,0.00015790535835003006,0.003339857160454048,0.0002467198171342,0.004169154973556476,0.00020231258774211502,0.003754506067005262,0.00020231258774211502,0.003754506067005262,0.00083404008950745,0.10648703809503948,0.9943140905758832,-0.9943140905758832,0.10648703809503954,6.262955568703698,0.2733156288133367,0.0,0,0
505,0.0002467198171342,0.004169154973556476,0.00035526367970539763,0.004996164747932601,0.0003009917484197988,0.004582659860744539,0.0003009917484197988,0.004582659860744539,0.0008341024739296271,0.13013252683429324,0.9914966088997591,-0.9914966088997592,0.1301325268342931,6.4968017372216735,0.21803667296718732,0.0,0,0
506,0.00035526367970539763,0.004996164747932601,0.0004835326609376467,0.005820874625964202,0.00041939817032152216,0.0054085196869484015,0.00041939817032152216,0.0054085196869484015,0.00083462525391295,0.15368451964625937,0.9881199666139221,-0.9881199666139221,0.15368451964625943,6.726269289553191,0.1618231540743602,0.0,0,0
507,0.0004835326609376467,0.005820874625964202,0.0006315216969912663,0.006643272104913662,0.0005575271789644565,0.006232073365438932,0.0005575271789644565,0.006232073365438932,0.0008356065869621351,0.17710372125193122,0.984192192571511,-0.984192192571511,0.17710372125193127,6.951002182471411,0.10487845949788344,0.0,0,0
508,0.0006315216969912663,0.006643272104913662,0.0007992249455124889,0.007463344039073752,0.0007153733212518776,0.007053308071993707,0.0007153733212518776,0.007053308071993707,0.0008370438200964402,0.2003518149168113,0.9797240173944598,-0.9797240173944598,0.20035181491681137,7.170674677835745,0.04740741218991673,0.0,0,0
509,0.0007992249455124889,0.007463344039073752,0.0009866357858642205,0.008281076642236247,0.0008929303656883547,0.007872210340655,0.0008929303656883547,0.007872210340655,0.0008389335094965823,0.2233917685135631,0.9747287406044733,-0.9747287406044733,0.22339176851356315,7.384991433471193,-0.010385605187773095,0.0,0,0
510,0.0009866357858642205,0.008281076642236247,0.0011937468193873868,0.00909645549047415,0.0010901913026258037,0.0086887660663552,0.0010901913026258037,0.0086887660663552,0.0008412714463006603,0.24618811732396217,0.9692220647965476,-0.9692220647965476,0.24618811732396204,7.593688177174101,-0.06829864519522477,0.0,0,0
511,0.0011937468193873868,0.00909645549047415,0.001420549869693033,0.009909465525237396,0.00130714834454021,0.009502960507855773,0.00130714834454021,0.009502960507855773,0.0008440526880791739,0.2687072187659114,0.9632219010088426,-0.9632219010088426,0.26870721876591147,7.796532460133312,-0.12613418273913335,0.0,0,0
512,0.001420549869693033,0.009909465525237396,0.0016670359829850656,0.010720091056760061,0.0015437929263390493,0.010314778290998729,0.0015437929263390493,0.010314778290998729,0.0008472715954180312,0.29091747513431043,0.9567481500695352,-0.9567481500695353,0.2909174751343103,7.993324244582313,-0.1837010122079077,0.0,0,0
513,0.0016670359829850656,0.010720091056760061,0.0019331954284137476,0.01152831576777799,0.0018001157056994066,0.011124203412269025,0.0018001157056994066,0.011124203412269025,0.000850921872965384,0.31278952144118816,0.9498224651357707,-0.9498224651357707,0.3127895214411882,8.183896203457742,-0.24081599631633588,0.0,0,0
514,0.0019331954284137476,0.01152831576777799,0.002219017698460002,0.012334122717555062,0.0020761065634368747,0.011931219242666526,0.0020761065634368747,0.011931219242666526,0.0008549966142409119,0.33429637648333216,0.9424680008732998,-0.9424680008732997,0.3342963764833322,8.368113675787741,-0.29730562426438967,0.0,0,0
515,0.002219017698460002,0.012334122717555062,0.002524491509349913,0.013137494346214475,0.0023717546039049575,0.012735808531884768,0.0023717546039049575,0.012735808531884768,0.0008594883494698946,0.355413556307445,0.9347091547603964,-0.9347091547603963,0.35541355630744526,8.54587426060877,-0.3530073493395316,0.0,0,0
516,0.002524491509349913,0.013137494346214475,0.002849604801500538,0.01393841247937629,0.0026870481554252257,0.013537953412795383,0.0026870481554252257,0.013537953412795383,0.0008643890956973159,0.3761191502402645,0.926571305848903,-0.926571305848903,0.37611915024026454,8.717107057130166,-0.40777068691797824,0.0,0,0
517,0.002849604801500538,0.01393841247937629,0.0031943447399958025,0.01473685833309543,0.0030219747707481703,0.014337635406235859,0.0030219747707481703,0.014337635406235859,0.0008696904084299227,0.39639386056658166,0.9180805559999196,-0.9180805559999196,0.3963938605665817,8.88177157542963,-0.4614580635014003,0.0,0,0
518,0.0031943447399958025,0.01473685833309543,0.003558697715093151,0.015532812519099845,0.0033765212275444767,0.015134835426097637,0.0033765212275444767,0.015134835426097637,0.000875383434090593,0.4162210077414393,0.909263478159494,-0.9092634781594939,0.41622100774143955,9.039856353003305,-0.5139454160642367,0.0,0,0
519,0.003558697715093151,0.015532812519099845,0.003942649342761062,0.016326255050326387,0.0037506735289271065,0.015929533784713117,0.0037506735289271065,0.015929533784713117,0.0008814589626000863,0.43558650369309154,0.9001468756822013,-0.9001468756822012,0.4355865036930918,9.191377319530218,-0.5651225485259936,0.0,0,0
520,0.003942649342761062,0.016326255050326387,0.004346184465246705,0.017117165346750125,0.004144416904003884,0.016721710198538256,0.004144416904003884,0.016721710198538256,0.0008879074794530054,0.45447879629783117,0.8907575560811564,-0.8907575560811563,0.45447879629783144,9.336375956139138,-0.6148932585068645,0.0,0,0
521,0.004346184465246705,0.017117165346750125,0.004769287151674406,0.017905522241505958,0.004557735808460556,0.01751134379412804,0.004557735808460556,0.01751134379412804,0.0008947192167218697,0.47288878848259475,0.8811221219147002,-0.8811221219147002,0.47288878848259475,9.47491729691055,-0.6631752526056383,0.0,0,0
522,0.004769287151674406,0.017905522241505958,0.005211940698674533,0.018691303987298548,0.00499061392517447,0.01829841311440225,0.00499061392517447,0.01829841311440225,0.0009018842024853548,0.4908097356404409,0.8712667808430208,-0.8712667808430209,0.4908097356404408,9.607087819792069,-0.7098998722349565,0.0,0,0
523,0.005211940698674533,0.018691303987298548,0.005674127631042969,0.019474488263098052,0.005443034164858751,0.019082896125198298,0.005443034164858751,0.019082896125198298,0.0009093923082541102,0.508237125136633,0.8612171762295795,-0.8612171762295794,0.508237125136633,9.732993271966741,-0.7550116545925294,0.0,0,0
524,0.005674127631042969,0.019474488263098052,0.006155829702431115,0.020255052181118192,0.005914978666737042,0.01986477022210812,0.005914978666737042,0.01986477022210812,0.000917233294039517,0.525168541655001,0.8509982390439826,-0.8509982390439828,0.5251685416550009,9.852756471372354,-0.7984677547229297,0.0,0,0
525,0.006155829702431115,0.020255052181118192,0.006657027896065981,0.0210329722940726,0.006406428799248548,0.020644012237595398,0.006406428799248548,0.020644012237595398,0.0009253968507844898,0.5416035220024619,0.8406340612624074,-0.8406340612624074,0.5416035220024619,9.966515121863825,-0.8402372549544068,0.0,0,0
526,0.006657027896065981,0.0210329722940726,0.007177702425500976,0.021808224602707118,0.0069173651607834785,0.02142059844838986,0.0069173651607834785,0.02142059844838986,0.0009338726399491007,0.5575434027742511,0.8301477904704133,-0.8301477904704133,0.5575434027742511,10.07441967475211,-0.8803003874310253,0.0,0,0
527,0.007177702425500976,0.021808224602707118,0.007717832735397334,0.022580784563604104,0.007447767580449155,0.02219450458315561,0.007447767580449155,0.02219450458315561,0.0009426503301064975,0.5729911640038743,0.8195615449577202,-0.8195615449577203,0.5729911640038742,10.176631264413098,-0.9186476941688593,0.0,0,0
528,0.007717832735397334,0.022580784563604104,0.008277397502335138,0.023350627097253638,0.007997615118866236,0.02296570583042887,0.007997615118866236,0.02296570583042887,0.00095171963046587,0.5879512715986478,0.8088963482582506,-0.8088963482582507,0.5879512715986477,10.273319740566846,-0.9552791472152857,0.0,0,0
529,0.008277397502335138,0.023350627097253638,0.00885637463565564,0.024117726596390075,0.008566886068995389,0.02373417684682186,0.008566886068995389,0.02373417684682186,0.0009610703212998512,0.6024295210130234,0.7981720818294882,-0.7981720818294881,0.6024295210130236,10.364661814872095,-0.9902032492479882,0.0,0,0
530,0.00885637463565564,0.024117726596390075,0.009454741278332957,0.024882056934587397,0.009155557956994298,0.024499891765488738,0.009155557956994298,0.024499891765488738,0.0009706922812909123,0.6164328842520065,0.7874074543797209,-0.7874074543797208,0.6164328842520067,10.450839334807688,-1.0234361324653904,0.0,0,0
