--- DETAILED CP DISTRIBUTIONS (CAPTURED ANGLES) ---
Case_Name,Alpha_deg,Panel_XC,Cp_Solid,Cp_Porous,Leakage_Velocity
Radius 2.0mm,10.0,0.123021,-0.939144,-0.935000,0.000000
Radius 2.0mm,10.0,0.116646,-0.952759,-0.948552,0.000000
Radius 2.0mm,10.0,0.110418,-0.966169,-0.961899,0.000000
Radius 2.0mm,10.0,0.104341,-0.979330,-0.974995,0.000000
Radius 2.0mm,10.0,0.098416,-0.992192,-0.987792,0.000000
Radius 2.0mm,10.0,0.092645,-1.004695,-1.000227,0.000000
Radius 2.0mm,10.0,0.087032,-1.016767,-1.012230,0.000000
Radius 2.0mm,10.0,0.081578,-1.028323,-1.023715,0.000000
Radius 2.0mm,10.0,0.076286,-1.039263,-1.034580,0.000000
Radius 2.0mm,10.0,0.071156,-1.049464,-1.044703,0.000000
Radius 2.0mm,10.0,0.066192,-1.058783,-1.053940,0.000000
Radius 2.0mm,10.0,0.061396,-1.067046,-1.062117,0.000000
Radius 2.0mm,10.0,0.056768,-1.074047,-1.069025,0.000000
Radius 2.0mm,10.0,0.052311,-1.079538,-1.074417,0.000000
Radius 2.0mm,10.0,0.048027,-1.083223,-1.077996,0.000000
Radius 2.0mm,10.0,0.043917,-1.084751,-1.079408,0.000000
Radius 2.0mm,10.0,0.039983,-1.083701,-1.078234,0.000000
Radius 2.0mm,10.0,0.036226,-1.079579,-1.073977,0.000000
Radius 2.0mm,10.0,0.032648,-1.071800,-1.066052,0.000000
Radius 2.0mm,10.0,0.029251,-1.059679,-1.053775,0.000000
Radius 2.0mm,10.0,0.026034,-1.042424,-1.036354,0.000000
Radius 2.0mm,10.0,0.023001,-1.019129,-1.012882,0.000000
Radius 2.0mm,10.0,0.020151,-0.988771,-0.982339,0.000000
Radius 2.0mm,10.0,0.017486,-0.950225,-0.943603,0.000000
Radius 2.0mm,10.0,0.015008,-0.902293,-0.895478,0.000000
Radius 2.0mm,10.0,0.012716,-0.843749,-0.836746,0.000000
Radius 2.0mm,10.0,0.010612,-0.773426,-0.766246,0.000000
Radius 2.0mm,10.0,0.008697,-0.690332,-0.682995,0.000000
Radius 2.0mm,10.0,0.006971,-0.593808,-0.586345,0.000000
Radius 2.0mm,10.0,0.005436,-0.483719,-0.476174,0.000000
Radius 2.0mm,10.0,0.004091,-0.360656,-0.353087,0.000000
Radius 2.0mm,10.0,0.002937,-0.226125,-0.218604,0.000000
Radius 2.0mm,10.0,0.001974,-0.082655,-0.075268,0.000000
Radius 2.0mm,10.0,0.001204,0.066215,0.073374,0.000000
Radius 2.0mm,10.0,0.000626,0.216113,0.222945,0.000000
Radius 2.0mm,10.0,0.000241,0.362181,0.368584,0.000000
Radius 2.0mm,10.0,0.000048,0.499482,0.505365,0.000000
Radius 2.0mm,10.0,0.000048,0.623474,0.628758,0.000000
Radius 2.0mm,10.0,0.000241,0.732251,0.736861,0.000000
Radius 2.0mm,10.0,0.000626,0.823641,0.827503,0.000000
Radius 2.0mm,10.0,0.001204,0.896043,0.899098,0.000000
Radius 2.0mm,10.0,0.001974,0.948820,0.951021,0.000000
Radius 2.0mm,10.0,0.002937,0.982402,0.983720,0.000000
Radius 2.0mm,10.0,0.004091,0.998168,0.998588,0.000000
Radius 2.0mm,10.0,0.005436,0.998192,0.997706,0.000000
Radius 2.0mm,10.0,0.006971,0.984940,0.983548,0.000000
Radius 2.0mm,10.0,0.008697,0.960993,0.958694,0.000000
Radius 2.0mm,10.0,0.010612,0.928835,0.925621,0.000000
Radius 2.0mm,10.0,0.012716,0.890705,0.886557,0.000000
Radius 2.0mm,10.0,0.015008,0.848527,0.843406,0.000000
Radius 2.0mm,10.0,0.017486,0.803887,0.797726,0.000000
Radius 2.0mm,10.0,0.020151,0.758051,0.750741,0.000000
Radius 2.0mm,10.0,0.023001,0.711991,0.703365,0.000000
Radius 2.0mm,10.0,0.026034,0.666438,0.656233,0.000000
Radius 2.0mm,10.0,0.029251,0.621919,0.609720,0.000000
Radius 2.0mm,10.0,0.032648,0.578801,0.563915,0.000000
Radius 2.0mm,10.0,0.036226,0.537326,0.518506,0.000000
Radius 2.0mm,10.0,0.039983,0.497640,0.472315,0.000000
Radius 2.0mm,10.0,0.043917,0.459819,0.421247,0.000000
Radius 2.0mm,10.0,0.048027,0.423887,0.339965,0.000000
Radius 2.0mm,10.0,0.052311,0.389831,0.388182,-0.849459
Radius 2.0mm,10.0,0.056768,0.357612,0.434428,0.000000
Radius 2.0mm,10.0,0.061396,0.327173,0.363088,0.000000
Radius 2.0mm,10.0,0.066192,0.298449,0.321861,0.000000
Radius 2.0mm,10.0,0.071156,0.271365,0.288595,0.000000
Radius 2.0mm,10.0,0.076286,0.245846,0.259367,0.000000
Radius 2.0mm,10.0,0.081578,0.221816,0.232858,0.000000
Radius 2.0mm,10.0,0.087032,0.199199,0.208464,0.000000
Radius 2.0mm,10.0,0.092645,0.177922,0.185850,0.000000
Radius 2.0mm,10.0,0.098416,0.157915,0.164801,0.000000
Radius 2.0mm,10.0,0.104341,0.139112,0.145161,0.000000
Radius 2.0mm,10.0,0.110418,0.121448,0.126813,0.000000
Radius 2.0mm,10.0,0.116646,0.104866,0.109659,0.000000
Radius 2.0mm,10.0,0.123021,0.089308,0.093617,0.000000
Radius 2.0mm,10.0,0.129542,0.074721,0.078616,0.000000
Radius 2.0mm,10.0,0.136206,0.061057,0.064594,0.000000
Radius 2.0mm,10.0,0.143010,0.048270,0.051493,0.000000
Radius 2.0mm,10.0,0.149951,0.036315,0.039263,0.000000
Radius 2.0mm,10.0,0.157028,0.025151,0.027855,0.000000
Radius 2.0mm,10.0,0.164237,0.014741,0.017227,0.000000
Radius 2.0mm,10.0,0.171575,0.005048,0.007340,0.000000
Radius 2.0mm,10.0,0.179040,-0.003963,-0.001846,0.000000
Radius 2.0mm,10.0,0.186628,-0.012322,-0.010364,0.000000
Radius 2.0mm,10.0,0.194338,-0.020062,-0.018247,0.000000
Radius 2.0mm,10.0,0.202165,-0.027211,-0.025526,0.000000
Radius 2.0mm,10.0,0.210107,-0.033796,-0.032230,0.000000
Radius 2.0mm,10.0,0.218160,-0.039843,-0.038386,0.000000
Radius 2.0mm,10.0,0.226323,-0.045378,-0.044021,0.000000
Radius 2.0mm,10.0,0.234591,-0.050424,-0.049158,0.000000
Radius 2.0mm,10.0,0.242961,-0.055004,-0.053823,0.000000
Radius 2.0mm,10.0,0.251430,-0.059140,-0.058036,0.000000
Radius 2.0mm,10.0,0.259996,-0.062852,-0.061820,0.000000
Radius 2.0mm,10.0,0.268653,-0.066161,-0.065195,0.000000
Radius 2.0mm,10.0,0.277400,-0.069085,-0.068181,0.000000
Radius 2.0mm,10.0,0.286233,-0.071644,-0.070796,0.000000
Radius 2.0mm,10.0,0.295148,-0.073855,-0.073059,0.000000
Radius 2.0mm,10.0,0.304142,-0.075734,-0.074987,0.000000
Radius 2.0mm,10.0,0.313212,-0.077299,-0.076597,0.000000
Radius 2.0mm,10.0,0.322353,-0.078565,-0.077904,0.000000
Radius 2.0mm,10.0,0.331563,-0.079547,-0.078925,0.000000
Radius 2.0mm,10.0,0.340838,-0.080259,-0.079674,0.000000
Radius 2.0mm,10.0,0.350175,-0.080717,-0.080164,0.000000
Radius 2.0mm,10.0,0.359569,-0.080933,-0.080411,0.000000
Radius 2.0mm,10.0,0.369017,-0.080920,-0.080426,0.000000
Radius 2.0mm,10.0,0.378516,-0.080690,-0.080223,0.000000
Radius 2.0mm,10.0,0.388061,-0.080256,-0.079813,0.000000
Radius 2.0mm,10.0,0.397650,-0.079629,-0.079207,0.000000
Radius 2.0mm,10.0,0.407278,-0.078819,-0.078418,0.000000
Radius 2.0mm,10.0,0.416942,-0.077837,-0.077454,0.000000
Radius 2.0mm,10.0,0.426638,-0.076693,-0.076327,0.000000
Radius 2.0mm,10.0,0.436363,-0.075396,-0.075045,0.000000
Radius 2.0mm,10.0,0.446111,-0.073955,-0.073618,0.000000
Radius 2.0mm,10.0,0.455881,-0.072380,-0.072054,0.000000
Radius 2.0mm,10.0,0.465668,-0.070677,-0.070362,0.000000
Radius 2.0mm,10.0,0.475467,-0.068854,-0.068548,0.000000
Radius 2.0mm,10.0,0.485277,-0.066919,-0.066621,0.000000
Radius 2.0mm,10.0,0.495092,-0.064878,-0.064586,0.000000
Radius 2.0mm,10.0,0.504908,-0.062737,-0.062451,0.000000
Radius 2.0mm,10.0,0.514723,-0.060504,-0.060220,0.000000
Radius 2.0mm,10.0,0.524533,-0.058182,-0.057900,0.000000
Radius 2.0mm,10.0,0.534332,-0.055777,-0.055496,0.000000
Radius 2.0mm,10.0,0.544119,-0.053293,-0.053013,0.000000
Radius 2.0mm,10.0,0.553889,-0.050736,-0.050454,0.000000
Radius 2.0mm,10.0,0.563637,-0.048109,-0.047823,0.000000
Radius 2.0mm,10.0,0.573362,-0.045415,-0.045125,0.000000
Radius 2.0mm,10.0,0.583058,-0.042657,-0.042362,0.000000
Radius 2.0mm,10.0,0.592722,-0.039839,-0.039536,0.000000
Radius 2.0mm,10.0,0.602350,-0.036963,-0.036652,0.000000
Radius 2.0mm,10.0,0.611939,-0.034031,-0.033710,0.000000
Radius 2.0mm,10.0,0.621484,-0.031045,-0.030712,0.000000
Radius 2.0mm,10.0,0.630983,-0.028007,-0.027660,0.000000
Radius 2.0mm,10.0,0.640431,-0.024917,-0.024555,0.000000
Radius 2.0mm,10.0,0.649825,-0.021776,-0.021397,0.000000
Radius 2.0mm,10.0,0.659162,-0.018585,-0.018188,0.000000
Radius 2.0mm,10.0,0.668437,-0.015345,-0.014926,0.000000
Radius 2.0mm,10.0,0.677647,-0.012055,-0.011613,0.000000
Radius 2.0mm,10.0,0.686788,-0.008715,-0.008248,0.000000
Radius 2.0mm,10.0,0.695858,-0.005324,-0.004830,0.000000
Radius 2.0mm,10.0,0.704852,-0.001882,-0.001358,0.000000
Radius 2.0mm,10.0,0.713767,0.001613,0.002169,0.000000
Radius 2.0mm,10.0,0.722600,0.005161,0.005752,0.000000
Radius 2.0mm,10.0,0.731347,0.008764,0.009394,0.000000
Radius 2.0mm,10.0,0.740004,0.012425,0.013095,0.000000
Radius 2.0mm,10.0,0.748570,0.016144,0.016859,0.000000
Radius 2.0mm,10.0,0.757039,0.019925,0.020688,0.000000
Radius 2.0mm,10.0,0.765409,0.023769,0.024583,0.000000
Radius 2.0mm,10.0,0.773677,0.027679,0.028548,0.000000
Radius 2.0mm,10.0,0.781840,0.031659,0.032585,0.000000
Radius 2.0mm,10.0,0.789893,0.035710,0.036697,0.000000
Radius 2.0mm,10.0,0.797835,0.039837,0.040886,0.000000
Radius 2.0mm,10.0,0.805662,0.044043,0.045154,0.000000
Radius 2.0mm,10.0,0.813372,0.048331,0.049503,0.000000
Radius 2.0mm,10.0,0.820960,0.052705,0.053934,0.000000
Radius 2.0mm,10.0,0.828425,0.057169,0.058447,0.000000
Radius 2.0mm,10.0,0.835763,0.061729,0.063041,0.000000
Radius 2.0mm,10.0,0.842972,0.066387,0.067717,0.000000
Radius 2.0mm,10.0,0.850049,0.071148,0.072473,0.000000
Radius 2.0mm,10.0,0.856990,0.076019,0.077313,0.000000
Radius 2.0mm,10.0,0.863794,0.081003,0.082239,0.000000
Radius 2.0mm,10.0,0.870458,0.086107,0.087259,0.000000
Radius 2.0mm,10.0,0.876979,0.091336,0.092380,0.000000
Radius 2.0mm,10.0,0.883354,0.096696,0.097614,0.000000
Radius 2.0mm,10.0,0.889582,0.102194,0.102972,0.000000
Radius 2.0mm,10.0,0.895659,0.107837,0.108463,0.000000
Radius 2.0mm,10.0,0.901584,0.113632,0.114100,0.000000
Radius 2.0mm,10.0,0.907355,0.119588,0.119892,0.000000
Radius 2.0mm,10.0,0.912968,0.125711,0.125851,0.000000
Radius 2.0mm,10.0,0.918422,0.132013,0.131986,0.000000
Radius 2.0mm,10.0,0.923714,0.138503,0.138310,0.000000
Radius 2.0mm,10.0,0.928844,0.145191,0.144834,0.000000
Radius 2.0mm,10.0,0.933808,0.152089,0.151569,0.000000
Radius 2.0mm,10.0,0.938604,0.159211,0.158530,0.000000
Radius 2.0mm,10.0,0.943232,0.166570,0.165731,0.000000
Radius 2.0mm,10.0,0.947689,0.174184,0.173188,0.000000
Radius 2.0mm,10.0,0.951973,0.182069,0.180918,0.000000
Radius 2.0mm,10.0,0.956083,0.190245,0.188942,0.000000
Radius 2.0mm,10.0,0.960017,0.198736,0.197282,0.000000
Radius 2.0mm,10.0,0.963774,0.207567,0.205965,0.000000
Radius 2.0mm,10.0,0.967352,0.216768,0.215019,0.000000
Radius 2.0mm,10.0,0.970749,0.226373,0.224478,0.000000
Radius 2.0mm,10.0,0.973966,0.236421,0.234383,0.000000
Radius 2.0mm,10.0,0.976999,0.246959,0.244779,0.000000
Radius 2.0mm,10.0,0.979849,0.258043,0.255722,0.000000
Radius 2.0mm,10.0,0.982514,0.269740,0.267276,0.000000
Radius 2.0mm,10.0,0.984992,0.282130,0.279523,0.000000
Radius 2.0mm,10.0,0.987284,0.295312,0.292562,0.000000
Radius 2.0mm,10.0,0.989388,0.309410,0.306527,0.000000
Radius 2.0mm,10.0,0.991303,0.324584,0.321625,0.000000
Radius 2.0mm,10.0,0.993029,0.341040,0.338098,0.000000
Radius 2.0mm,10.0,0.994564,0.359054,0.356181,0.000000
Radius 2.0mm,10.0,0.995909,0.379011,0.376222,0.000000
Radius 2.0mm,10.0,0.997063,0.401463,0.398767,0.000000
Radius 2.0mm,10.0,0.998026,0.427255,0.424661,0.000000
Radius 2.0mm,10.0,0.998796,0.457765,0.455293,0.000000
Radius 2.0mm,10.0,0.999374,0.495482,0.493165,0.000000
Radius 2.0mm,10.0,0.999759,0.545536,0.543431,0.000000
Radius 2.0mm,10.0,0.999952,0.618796,0.617019,0.000000
Radius 1.0mm,-5.0,0.999952,0.609977,0.611654,0.000000
Radius 1.0mm,-5.0,0.999759,0.534904,0.536948,0.000000
Radius 1.0mm,-5.0,0.999374,0.483559,0.485912,0.000000
Radius 1.0mm,-5.0,0.998796,0.444799,0.447458,0.000000
Radius 1.0mm,-5.0,0.998026,0.413378,0.416374,0.000000
Radius 1.0mm,-5.0,0.997063,0.386752,0.390149,0.000000
Radius 1.0mm,-5.0,0.995909,0.363511,0.367420,0.000000
Radius 1.0mm,-5.0,0.994564,0.342794,0.347407,0.000000
Radius 1.0mm,-5.0,0.993029,0.324036,0.329742,0.000000
Radius 1.0mm,-5.0,0.991303,0.306846,0.314927,0.000000
Radius 1.0mm,-5.0,0.989388,0.290942,0.298970,-0.022907
Radius 1.0mm,-5.0,0.987284,0.276114,0.281882,-0.022572
Radius 1.0mm,-5.0,0.984992,0.262199,0.266919,-0.022278
Radius 1.0mm,-5.0,0.982514,0.249072,0.253094,-0.022010
Radius 1.0mm,-5.0,0.979849,0.236632,0.240120,-0.021765
Radius 1.0mm,-5.0,0.976999,0.224796,0.227844,-0.021538
Radius 1.0mm,-5.0,0.973966,0.213498,0.216165,-0.021328
Radius 1.0mm,-5.0,0.970749,0.202680,0.205006,-0.021133
Radius 1.0mm,-5.0,0.967352,0.192297,0.194311,-0.020952
Radius 1.0mm,-5.0,0.963774,0.182308,0.184029,-0.020783
Radius 1.0mm,-5.0,0.960017,0.172678,0.174122,-0.020627
Radius 1.0mm,-5.0,0.956083,0.163377,0.164556,-0.020481
Radius 1.0mm,-5.0,0.951973,0.154380,0.155300,-0.020345
Radius 1.0mm,-5.0,0.947689,0.145664,0.146331,-0.020219
Radius 1.0mm,-5.0,0.943232,0.137209,0.137624,-0.020102
Radius 1.0mm,-5.0,0.938604,0.128996,0.129160,-0.019994
Radius 1.0mm,-5.0,0.933808,0.121011,0.120921,-0.019894
Radius 1.0mm,-5.0,0.928844,0.113238,0.112891,-0.019803
Radius 1.0mm,-5.0,0.923714,0.105665,0.105053,-0.019718
Radius 1.0mm,-5.0,0.918422,0.098279,0.097393,-0.019642
Radius 1.0mm,-5.0,0.912968,0.091071,0.089897,-0.019572
Radius 1.0mm,-5.0,0.907355,0.084029,0.082552,-0.019509
Radius 1.0mm,-5.0,0.901584,0.077145,0.075343,-0.019452
Radius 1.0mm,-5.0,0.895659,0.070411,0.068256,-0.019401
Radius 1.0mm,-5.0,0.889582,0.063818,0.061273,-0.019357
Radius 1.0mm,-5.0,0.883354,0.057359,0.054374,-0.019318
Radius 1.0mm,-5.0,0.876979,0.051027,0.047532,-0.019284
Radius 1.0mm,-5.0,0.870458,0.044815,0.040704,-0.019254
Radius 1.0mm,-5.0,0.863794,0.038717,0.033810,-0.019227
Radius 1.0mm,-5.0,0.856990,0.032727,0.026658,-0.019200
Radius 1.0mm,-5.0,0.850049,0.026840,0.018375,-0.019159
Radius 1.0mm,-5.0,0.842972,0.021049,0.012502,0.000000
Radius 1.0mm,-5.0,0.835763,0.015351,0.008994,0.000000
Radius 1.0mm,-5.0,0.828425,0.009739,0.004355,0.000000
Radius 1.0mm,-5.0,0.820960,0.004209,-0.000563,0.000000
Radius 1.0mm,-5.0,0.813372,-0.001244,-0.005579,0.000000
Radius 1.0mm,-5.0,0.805662,-0.006624,-0.010626,0.000000
Radius 1.0mm,-5.0,0.797835,-0.011935,-0.015672,0.000000
Radius 1.0mm,-5.0,0.789893,-0.017182,-0.020702,0.000000
Radius 1.0mm,-5.0,0.781840,-0.022368,-0.025707,0.000000
Radius 1.0mm,-5.0,0.773677,-0.027497,-0.030682,0.000000
Radius 1.0mm,-5.0,0.765409,-0.032573,-0.035626,0.000000
Radius 1.0mm,-5.0,0.757039,-0.037599,-0.040537,0.000000
Radius 1.0mm,-5.0,0.748570,-0.042579,-0.045416,0.000000
Radius 1.0mm,-5.0,0.740004,-0.047516,-0.050263,0.000000
Radius 1.0mm,-5.0,0.731347,-0.052412,-0.055080,0.000000
Radius 1.0mm,-5.0,0.722600,-0.057271,-0.059868,0.000000
Radius 1.0mm,-5.0,0.713767,-0.062095,-0.064628,0.000000
Radius 1.0mm,-5.0,0.704852,-0.066886,-0.069362,0.000000
Radius 1.0mm,-5.0,0.695858,-0.071647,-0.074071,0.000000
Radius 1.0mm,-5.0,0.686788,-0.076380,-0.078757,0.000000
Radius 1.0mm,-5.0,0.677647,-0.081086,-0.083420,0.000000
Radius 1.0mm,-5.0,0.668437,-0.085767,-0.088063,0.000000
Radius 1.0mm,-5.0,0.659162,-0.090425,-0.092685,0.000000
Radius 1.0mm,-5.0,0.649825,-0.095060,-0.097288,0.000000
Radius 1.0mm,-5.0,0.640431,-0.099673,-0.101871,0.000000
Radius 1.0mm,-5.0,0.630983,-0.104265,-0.106436,0.000000
Radius 1.0mm,-5.0,0.621484,-0.108835,-0.110983,0.000000
Radius 1.0mm,-5.0,0.611939,-0.113386,-0.115511,0.000000
Radius 1.0mm,-5.0,0.602350,-0.117915,-0.120019,0.000000
Radius 1.0mm,-5.0,0.592722,-0.122422,-0.124508,0.000000
Radius 1.0mm,-5.0,0.583058,-0.126906,-0.128976,0.000000
Radius 1.0mm,-5.0,0.573362,-0.131367,-0.133422,0.000000
Radius 1.0mm,-5.0,0.563637,-0.135803,-0.137844,0.000000
Radius 1.0mm,-5.0,0.553889,-0.140211,-0.142240,0.000000
Radius 1.0mm,-5.0,0.544119,-0.144590,-0.146608,0.000000
Radius 1.0mm,-5.0,0.534332,-0.148937,-0.150946,0.000000
Radius 1.0mm,-5.0,0.524533,-0.153249,-0.155250,0.000000
Radius 1.0mm,-5.0,0.514723,-0.157523,-0.159516,0.000000
Radius 1.0mm,-5.0,0.504908,-0.161754,-0.163742,0.000000
Radius 1.0mm,-5.0,0.495092,-0.165940,-0.167923,0.000000
Radius 1.0mm,-5.0,0.485277,-0.170075,-0.172054,0.000000
Radius 1.0mm,-5.0,0.475467,-0.174154,-0.176130,0.000000
Radius 1.0mm,-5.0,0.465668,-0.178173,-0.180147,0.000000
Radius 1.0mm,-5.0,0.455881,-0.182124,-0.184097,0.000000
Radius 1.0mm,-5.0,0.446111,-0.186003,-0.187976,0.000000
Radius 1.0mm,-5.0,0.436363,-0.189801,-0.191775,0.000000
Radius 1.0mm,-5.0,0.426638,-0.193513,-0.195489,0.000000
Radius 1.0mm,-5.0,0.416942,-0.197130,-0.199108,0.000000
Radius 1.0mm,-5.0,0.407278,-0.200644,-0.202626,0.000000
Radius 1.0mm,-5.0,0.397650,-0.204047,-0.206033,0.000000
Radius 1.0mm,-5.0,0.388061,-0.207329,-0.209321,0.000000
Radius 1.0mm,-5.0,0.378516,-0.210481,-0.212478,0.000000
Radius 1.0mm,-5.0,0.369017,-0.213493,-0.215497,0.000000
Radius 1.0mm,-5.0,0.359569,-0.216353,-0.218364,0.000000
Radius 1.0mm,-5.0,0.350175,-0.219051,-0.221071,0.000000
Radius 1.0mm,-5.0,0.340838,-0.221575,-0.223603,0.000000
Radius 1.0mm,-5.0,0.331563,-0.223911,-0.225950,0.000000
Radius 1.0mm,-5.0,0.322353,-0.226048,-0.228097,0.000000
Radius 1.0mm,-5.0,0.313212,-0.227972,-0.230032,0.000000
Radius 1.0mm,-5.0,0.304142,-0.229668,-0.231740,0.000000
Radius 1.0mm,-5.0,0.295148,-0.231121,-0.233207,0.000000
Radius 1.0mm,-5.0,0.286233,-0.232317,-0.234415,0.000000
Radius 1.0mm,-5.0,0.277400,-0.233237,-0.235350,0.000000
Radius 1.0mm,-5.0,0.268653,-0.233866,-0.235995,0.000000
Radius 1.0mm,-5.0,0.259996,-0.234186,-0.236330,0.000000
Radius 1.0mm,-5.0,0.251430,-0.234178,-0.236338,0.000000
Radius 1.0mm,-5.0,0.242961,-0.233822,-0.235999,0.000000
Radius 1.0mm,-5.0,0.234591,-0.233098,-0.235292,0.000000
Radius 1.0mm,-5.0,0.226323,-0.231984,-0.234196,0.000000
Radius 1.0mm,-5.0,0.218160,-0.230457,-0.232688,0.000000
Radius 1.0mm,-5.0,0.210107,-0.228494,-0.230744,0.000000
Radius 1.0mm,-5.0,0.202165,-0.226070,-0.228340,0.000000
Radius 1.0mm,-5.0,0.194338,-0.223158,-0.225447,0.000000
Radius 1.0mm,-5.0,0.186628,-0.219729,-0.222039,0.000000
Radius 1.0mm,-5.0,0.179040,-0.215754,-0.218084,0.000000
Radius 1.0mm,-5.0,0.171575,-0.211201,-0.213552,0.000000
Radius 1.0mm,-5.0,0.164237,-0.206036,-0.208407,0.000000
Radius 1.0mm,-5.0,0.157028,-0.200223,-0.202614,0.000000
Radius 1.0mm,-5.0,0.149951,-0.193722,-0.196133,0.000000
Radius 1.0mm,-5.0,0.143010,-0.186491,-0.188922,0.000000
Radius 1.0mm,-5.0,0.136206,-0.178485,-0.180936,0.000000
Radius 1.0mm,-5.0,0.129542,-0.169656,-0.172126,0.000000
Radius 1.0mm,-5.0,0.123021,-0.159949,-0.162438,0.000000
Radius 1.0mm,-5.0,0.116646,-0.149308,-0.151814,0.000000
Radius 1.0mm,-5.0,0.110418,-0.137669,-0.140192,0.000000
Radius 1.0mm,-5.0,0.104341,-0.124964,-0.127504,0.000000
Radius 1.0mm,-5.0,0.098416,-0.111118,-0.113673,0.000000
Radius 1.0mm,-5.0,0.092645,-0.096049,-0.098619,0.000000
Radius 1.0mm,-5.0,0.087032,-0.079669,-0.082253,0.000000
Radius 1.0mm,-5.0,0.081578,-0.061879,-0.064476,0.000000
Radius 1.0mm,-5.0,0.076286,-0.042573,-0.045182,0.000000
Radius 1.0mm,-5.0,0.071156,-0.021635,-0.024256,0.000000
Radius 1.0mm,-5.0,0.066192,0.001061,-0.001570,0.000000
Radius 1.0mm,-5.0,0.061396,0.025652,0.023010,0.000000
Radius 1.0mm,-5.0,0.056768,0.052283,0.049632,0.000000
Radius 1.0mm,-5.0,0.052311,0.081110,0.078451,0.000000
Radius 1.0mm,-5.0,0.048027,0.112297,0.109630,0.000000
Radius 1.0mm,-5.0,0.043917,0.146012,0.143339,0.000000
Radius 1.0mm,-5.0,0.039983,0.182426,0.179747,0.000000
Radius 1.0mm,-5.0,0.036226,0.221701,0.219019,0.000000
Radius 1.0mm,-5.0,0.032648,0.263987,0.261306,0.000000
Radius 1.0mm,-5.0,0.029251,0.309404,0.306728,0.000000
Radius 1.0mm,-5.0,0.026034,0.358025,0.355361,0.000000
Radius 1.0mm,-5.0,0.023001,0.409850,0.407205,0.000000
Radius 1.0mm,-5.0,0.020151,0.464772,0.462159,0.000000
Radius 1.0mm,-5.0,0.017486,0.522540,0.519974,0.000000
Radius 1.0mm,-5.0,0.015008,0.582703,0.580204,0.000000
Radius 1.0mm,-5.0,0.012716,0.644555,0.642148,0.000000
Radius 1.0mm,-5.0,0.010612,0.707074,0.704790,0.000000
Radius 1.0mm,-5.0,0.008697,0.768866,0.766742,0.000000
Radius 1.0mm,-5.0,0.006971,0.828127,0.826209,0.000000
Radius 1.0mm,-5.0,0.005436,0.882644,0.880982,0.000000
Radius 1.0mm,-5.0,0.004091,0.929848,0.928502,0.000000
Radius 1.0mm,-5.0,0.002937,0.966955,0.965986,0.000000
Radius 1.0mm,-5.0,0.001974,0.991173,0.990646,0.000000
Radius 1.0mm,-5.0,0.001204,0.999995,0.999974,0.000000
Radius 1.0mm,-5.0,0.000626,0.991504,0.992048,0.000000
Radius 1.0mm,-5.0,0.000241,0.964636,0.965798,0.000000
Radius 1.0mm,-5.0,0.000048,0.919308,0.921133,0.000000
Radius 1.0mm,-5.0,0.000048,0.856356,0.858880,0.000000
Radius 1.0mm,-5.0,0.000241,0.776746,0.780002,0.000000
Radius 1.0mm,-5.0,0.000626,0.683055,0.687062,0.000000
Radius 1.0mm,-5.0,0.001204,0.578681,0.583445,0.000000
Radius 1.0mm,-5.0,0.001974,0.467481,0.472997,0.000000
Radius 1.0mm,-5.0,0.002937,0.353372,0.359624,0.000000
Radius 1.0mm,-5.0,0.004091,0.239957,0.246929,0.000000
Radius 1.0mm,-5.0,0.005436,0.130260,0.137935,0.000000
Radius 1.0mm,-5.0,0.006971,0.026578,0.034946,0.000000
Radius 1.0mm,-5.0,0.008697,-0.069531,-0.060470,0.000000
Radius 1.0mm,-5.0,0.010612,-0.157183,-0.147413,0.000000
Radius 1.0mm,-5.0,0.012716,-0.236047,-0.225529,0.000000
Radius 1.0mm,-5.0,0.015008,-0.306208,-0.294877,0.000000
Radius 1.0mm,-5.0,0.017486,-0.368043,-0.355797,0.000000
Radius 1.0mm,-5.0,0.020151,-0.422109,-0.408795,0.000000
Radius 1.0mm,-5.0,0.023001,-0.469060,-0.454453,0.000000
Radius 1.0mm,-5.0,0.026034,-0.509584,-0.493346,0.000000
Radius 1.0mm,-5.0,0.029251,-0.544362,-0.525973,0.000000
Radius 1.0mm,-5.0,0.032648,-0.574042,-0.552652,0.000000
Radius 1.0mm,-5.0,0.036226,-0.599220,-0.573325,0.000000
Radius 1.0mm,-5.0,0.039983,-0.620439,-0.586979,0.000000
Radius 1.0mm,-5.0,0.043917,-0.638183,-0.589259,0.000000
Radius 1.0mm,-5.0,0.048027,-0.652880,-0.552216,0.000000
Radius 1.0mm,-5.0,0.052311,-0.664905,-0.662620,0.630823
Radius 1.0mm,-5.0,0.056768,-0.674587,-0.770703,0.000000
Radius 1.0mm,-5.0,0.061396,-0.682209,-0.724969,0.000000
Radius 1.0mm,-5.0,0.066192,-0.688021,-0.715070,0.000000
Radius 1.0mm,-5.0,0.071156,-0.692235,-0.711652,0.000000
Radius 1.0mm,-5.0,0.076286,-0.695037,-0.709939,0.000000
Radius 1.0mm,-5.0,0.081578,-0.696588,-0.708510,0.000000
Radius 1.0mm,-5.0,0.087032,-0.697028,-0.706839,0.000000
Radius 1.0mm,-5.0,0.092645,-0.696477,-0.704719,0.000000
Radius 1.0mm,-5.0,0.098416,-0.695040,-0.702073,0.000000
